subnum,nowtrial,imageno,exposure,charalength,TargetPosi,charakey,charares,TorF1,maskwidth,colorcond,colorres,TorF2,totaltime,RSVPtime,mojitime,mojiRT,colorRT,gray_gray,gray_mix,gray_color,mix_gray,mix_mix,mix_color,color_gray,color_mix,color_color
20,87,488,5,25,11,80,80,1,3.00E+02,2,2,1,3.53E+00,2.50E+00,1.00E-01,6.21E-01,1.89E-01,0,0,0,0,0,0,0,0,1
20,88,228,7,23,9,86,86,1,21,1,1,1,4.09E+00,3.07E+00,1.33E-01,2.55E-01,2.56E-01,0,0,0,0,1,0,0,0,0
20,89,347,5,22,8,89,74,0,2.10E+01,1,1,1,3.03E+00,2.00E+00,9.09E-02,6.03E-01,3.97E-01,0,0,0,0,1,0,0,0,0
20,90,557,9,22,8,71,71,1,3.00E+02,2,2,1,4.81E+00,3.78E+00,1.72E-01,2.50E-01,1.35E+00,0,0,0,0,0,0,0,0,1
20,91,489,7,20,6,81,81,1,3.00E+02,2,2,1,3.96E+00,2.93E+00,1.47E-01,2.80E-01,1.80E+00,0,0,0,0,0,0,0,0,1
20,92,543,5,20,6,88,77,0,3.00E+02,2,1,0,3.16E+00,2.13E+00,1.07E-01,1.01E+00,4.16E-01,0,0,0,0,0,0,0,1,0
20,93,216,5,23,9,68,68,1,3.00E+02,2,1,0,3.42E+00,2.40E+00,1.04E-01,5.46E-01,1.34E+00,0,0,0,0,0,0,0,1,0
20,94,321,7,20,6,1000,1000,1000,9.00E+00,1,1,1,2.75E+00,1.72E+00,8.58E-02,1.00E+03,1.58E-01,0,0,0,0,1,0,0,0,0
20,95,537,9,20,6,65,87,0,1.70E+01,1,1,1,4.56E+00,3.53E+00,1.77E-01,6.53E-01,2.55E-01,0,0,0,0,1,0,0,0,0
20,96,224,9,25,11,1000,1000,1000,1.30E+01,1,1,1,3.94E+00,2.92E+00,1.17E-01,1.00E+03,2.74E-01,0,0,0,0,1,0,0,0,0
20,97,461,7,22,8,74,74,1,3.00E+02,2,2,1,4.33E+00,3.30E+00,1.50E-01,3.41E-01,3.38E-01,0,0,0,0,0,0,0,0,1
20,98,375,9,20,6,71,71,1,2.50E+01,1,2,0,4.58E+00,3.55E+00,1.77E-01,2.82E-01,2.51E-01,0,0,0,0,0,1,0,0,0
20,99,554,7,25,11,1000,1000,1000,3.00E+02,2,2,1,3.16E+00,2.13E+00,8.53E-02,1.00E+03,2.34E-03,0,0,0,0,0,0,0,0,1
20,100,534,9,23,9,82,82,1,3.00E+02,2,2,1,5.05E+00,4.02E+00,1.75E-01,5.42E-01,2.75E-01,0,0,0,0,0,0,0,0,1
20,101,322,5,21,7,86,86,1,1.30E+01,1,1,1,3.41E+00,2.38E+00,1.13E-01,1.37E+00,5.92E-01,0,0,0,0,1,0,0,0,0
20,102,441,5,20,6,67,67,1,2.10E+01,1,1,1,3.10E+00,2.07E+00,1.03E-01,1.50E+00,3.29E-01,0,0,0,0,1,0,0,0,0
20,103,331,9,24,10,78,78,1,1.70E+01,1,1,1,5.27E+00,4.25E+00,1.77E-01,2.12E-01,1.35E-01,0,0,0,0,1,0,0,0,0
20,104,265,7,24,10,85,85,1,2.50E+01,1,0,0,4.53E+00,3.50E+00,1.46E-01,2.96E-01,1.36E-01,0,0,0,1,0,0,0,0,0
20,105,367,5,24,10,89,89,1,1.00E-02,0,0,1,3.62E+00,2.58E+00,1.08E-01,1.08E+00,2.20E-01,1,0,0,0,0,0,0,0,0
20,106,385,7,24,10,87,87,1,3.00E+02,2,2,1,4.53E+00,3.50E+00,1.46E-01,2.99E-01,4.57E-01,0,0,0,0,0,0,0,0,1
20,107,377,5,22,8,75,74,0,1.00E-02,0,0,1,3.24E+00,2.22E+00,1.01E-01,4.48E-01,1.71E-01,1,0,0,0,0,0,0,0,0
20,108,301,7,24,10,67,67,1,2.10E+01,1,1,1,4.47E+00,3.43E+00,1.43E-01,2.99E-01,2.03E-01,0,0,0,0,1,0,0,0,0
20,109,389,7,22,8,79,79,1,1.00E-02,0,0,1,4.01E+00,2.98E+00,1.36E-01,2.55E-01,5.44E-01,1,0,0,0,0,0,0,0,0
20,110,295,5,24,10,85,85,1,3.00E+02,2,1,0,3.48E+00,2.45E+00,1.02E-01,4.09E-01,1.80E-01,0,0,0,0,0,0,0,1,0
20,111,372,7,23,9,1000,1000,1000,2.10E+01,1,2,0,3.00E+00,1.97E+00,8.55E-02,1.00E+03,1.75E-01,0,0,0,0,0,1,0,0,0
20,112,400,7,21,7,89,89,1,3.00E+02,2,2,1,4.14E+00,3.12E+00,1.48E-01,3.18E-01,4.92E-01,0,0,0,0,0,0,0,0,1
20,113,547,5,24,10,1000,1000,1000,300,2,2,1,2.28E+00,1.25E+00,5.21E-02,1.00E+03,2.18E-01,0,0,0,0,0,0,0,0,1
20,114,365,9,22,8,1000,1000,1000,1.30E+01,1,1,1,3.59E+00,2.57E+00,1.17E-01,1.00E+03,2.86E-01,0,0,0,0,1,0,0,0,0
20,115,399,7,20,6,79,79,1,3.00E+02,2,2,1,4.08E+00,3.05E+00,1.52E-01,3.46E-01,3.43E-01,0,0,0,0,0,0,0,0,1
20,116,340,5,21,7,90,90,1,300,2,2,1,3.37E+00,2.33E+00,1.11E-01,4.45E-01,8.87E-01,0,0,0,0,0,0,0,0,1
20,117,361,5,24,10,81,70,0,13,1,1,1,3.47E+00,2.45E+00,1.02E-01,6.28E-01,2.96E-01,0,0,0,0,1,0,0,0,0
20,118,498,7,23,9,80,80,1,9.00E+00,1,1,1,4.43E+00,3.40E+00,1.48E-01,2.45E-01,3.44E-01,0,0,0,0,1,0,0,0,0
20,119,419,9,22,8,84,84,1,9.00E+00,1,1,1,4.94E+00,3.92E+00,1.78E-01,2.70E-01,2.38E-01,0,0,0,0,1,0,0,0,0
20,120,430,5,21,7,78,70,0,2.10E+01,1,1,1,3.25E+00,2.23E+00,1.06E-01,5.59E-01,2.29E-01,0,0,0,0,1,0,0,0,0
20,121,551,9,22,8,66,66,1,1.30E+01,1,1,1,4.92E+00,3.90E+00,1.77E-01,3.97E-01,3.44E-01,0,0,0,0,1,0,0,0,0
20,122,411,5,20,6,84,84,1,2.50E+01,1,2,0,3.17E+00,2.15E+00,1.07E-01,7.43E-01,9.49E-01,0,0,0,0,0,1,0,0,0
20,123,226,9,21,7,72,72,1,9.00E+00,1,1,1,4.75E+00,3.72E+00,1.77E-01,2.51E-01,8.13E-01,0,0,0,0,1,0,0,0,0
20,124,520,5,21,7,69,69,1,1.70E+01,1,1,1,2.95E+00,1.92E+00,9.13E-02,8.99E-01,5.70E-01,0,0,0,0,1,0,0,0,0
20,125,225,7,20,6,70,70,1,3.00E+02,2,2,1,4.06E+00,3.03E+00,1.52E-01,2.86E-01,3.16E-01,0,0,0,0,0,0,0,0,1
20,126,212,9,25,11,78,78,1,1.00E-02,0,0,1,5.50E+00,4.48E+00,1.79E-01,3.01E-01,1.00E+00,1,0,0,0,0,0,0,0,0
20,127,207,9,20,6,83,83,1,3.00E+02,2,2,1,4.71E+00,3.68E+00,1.84E-01,2.74E-01,1.55E+00,0,0,0,0,0,0,0,0,1
20,128,243,5,20,6,1000,1000,1000,2.50E+01,1,2,0,2.07E+00,1.05E+00,5.25E-02,1.00E+03,8.26E-01,0,0,0,0,0,1,0,0,0
20,129,533,7,22,8,85,85,1,3.00E+02,2,2,1,4.25E+00,3.23E+00,1.47E-01,2.50E-01,4.43E-01,0,0,0,0,0,0,0,0,1
20,130,406,7,21,7,68,68,1,1.00E-02,0,0,1,4.10E+00,3.07E+00,1.46E-01,2.57E-01,1.60E+00,1,0,0,0,0,0,0,0,0
20,131,357,9,20,6,66,66,1,3.00E+02,2,2,1,4.29E+00,3.27E+00,1.63E-01,3.71E-01,8.17E-01,0,0,0,0,0,0,0,0,1
20,132,548,5,25,11,74,74,1,1.00E-02,0,0,1,3.56E+00,2.53E+00,1.01E-01,6.05E-01,4.00E-01,1,0,0,0,0,0,0,0,0
20,133,546,5,23,9,74,74,1,1.00E-02,0,0,1,3.19E+00,2.17E+00,9.42E-02,7.98E-01,4.09E-01,1,0,0,0,0,0,0,0,0
20,134,364,5,21,7,77,77,1,3.00E+02,2,2,1,3.30E+00,2.28E+00,1.09E-01,2.39E-01,4.65E-01,0,0,0,0,0,0,0,0,1
20,135,499,9,24,10,77,77,1,3.00E+02,2,2,1,5.23E+00,4.20E+00,1.75E-01,2.48E-01,5.53E-01,0,0,0,0,0,0,0,0,1
20,136,518,9,25,11,75,75,1,2.50E+01,1,2,0,5.31E+00,4.28E+00,1.71E-01,2.80E-01,6.79E-01,0,0,0,0,0,1,0,0,0
20,137,211,9,24,10,66,66,1,1.00E-02,0,0,1,5.23E+00,4.20E+00,1.75E-01,2.94E-01,1.75E+00,1,0,0,0,0,0,0,0,0
20,138,446,9,25,11,76,76,1,1.30E+01,1,1,1,5.39E+00,4.37E+00,1.75E-01,2.43E-01,2.92E-01,0,0,0,0,1,0,0,0,0
20,139,423,5,20,6,88,88,1,2.10E+01,1,1,1,3.22E+00,2.20E+00,1.10E-01,9.64E-01,5.68E-01,0,0,0,0,1,0,0,0,0
20,140,318,9,23,9,66,66,1,3.00E+02,2,2,1,5.23E+00,4.20E+00,1.83E-01,2.52E-01,4.29E-01,0,0,0,0,0,0,0,0,1
20,141,555,5,20,6,69,69,1,1.00E-02,0,0,1,3.14E+00,2.12E+00,1.06E-01,3.29E-01,4.39E-01,1,0,0,0,0,0,0,0,0
20,142,477,7,20,6,77,76,0,3.00E+02,2,1,0,3.95E+00,2.92E+00,1.46E-01,1.43E+00,1.48E+00,0,0,0,0,0,0,0,1,0
20,143,263,5,22,8,90,90,1,3.00E+02,2,2,1,3.40E+00,2.37E+00,1.08E-01,2.38E-01,3.52E-01,0,0,0,0,0,0,0,0,1
20,144,271,7,24,10,1000,1000,1000,1.70E+01,1,2,0,3.07E+00,2.05E+00,8.54E-02,1.00E+03,6.13E-01,0,0,0,0,0,1,0,0,0
20,145,425,5,22,8,67,67,1,3.00E+02,2,2,1,3.26E+00,2.23E+00,1.02E-01,2.92E-01,4.36E-01,0,0,0,0,0,0,0,0,1
20,146,280,7,21,7,79,79,1,3.00E+02,2,2,1,4.20E+00,3.17E+00,1.51E-01,2.65E-01,3.12E-01,0,0,0,0,0,0,0,0,1
20,147,388,5,21,7,81,81,1,2.10E+01,1,2,0,3.25E+00,2.22E+00,1.06E-01,3.40E-01,5.29E-01,0,0,0,0,0,1,0,0,0
20,148,329,5,22,8,83,79,0,3.00E+02,2,1,0,3.28E+00,2.25E+00,1.02E-01,3.25E-01,3.72E-01,0,0,0,0,0,0,0,1,0
20,149,464,9,25,11,1000,1000,1000,3.00E+02,2,2,1,3.95E+00,2.92E+00,1.17E-01,1.00E+03,4.01E-01,0,0,0,0,0,0,0,0,1
20,150,203,5,22,8,79,79,1,3.00E+02,2,2,1,3.34E+00,2.32E+00,1.05E-01,5.04E-01,3.52E-01,0,0,0,0,0,0,0,0,1
20,151,352,9,21,7,1000,1000,1000,9.00E+00,1,2,0,3.48E+00,2.45E+00,1.17E-01,1.00E+03,5.38E-01,0,0,0,0,0,1,0,0,0
20,152,294,5,23,9,88,88,1,3.00E+02,2,2,1,3.43E+00,2.40E+00,1.04E-01,3.59E-01,3.08E-01,0,0,0,0,0,0,0,0,1
20,153,312,7,23,9,71,71,1,3.00E+02,2,2,1,4.31E+00,3.28E+00,1.43E-01,2.60E-01,4.05E-01,0,0,0,0,0,0,0,0,1
20,154,303,5,20,6,1000,1000,1000,1.30E+01,1,2,0,2.07E+00,1.05E+00,5.25E-02,1.00E+03,1.18E+00,0,0,0,0,0,1,0,0,0
20,155,503,7,22,8,89,89,1,1.30E+01,1,2,0,4.14E+00,3.12E+00,1.42E-01,2.60E-01,4.53E-01,0,0,0,0,0,1,0,0,0
20,156,336,7,23,9,78,78,1,3.00E+02,2,2,1,4.41E+00,3.38E+00,1.47E-01,2.53E-01,1.74E-01,0,0,0,0,0,0,0,0,1
20,157,231,7,20,6,85,85,1,1.00E-02,0,0,1,3.98E+00,2.95E+00,1.47E-01,3.07E-01,3.55E-01,1,0,0,0,0,0,0,0,0
20,158,454,9,21,7,81,81,1,3.00E+02,2,2,1,4.69E+00,3.67E+00,1.75E-01,3.23E-01,1.29E-01,0,0,0,0,0,0,0,0,1
20,159,492,5,23,9,69,69,1,1.00E-02,0,0,1,3.46E+00,2.43E+00,1.06E-01,2.69E-01,2.85E-01,1,0,0,0,0,0,0,0,0
20,160,558,5,23,9,70,70,1,1.70E+01,1,1,1,3.33E+00,2.30E+00,1.00E-01,3.43E-01,1.17E-01,0,0,0,0,1,0,0,0,0
20,161,391,5,24,10,1000,1000,1000,9.00E+00,1,2,0,2.28E+00,1.25E+00,5.21E-02,1.00E+03,1.43E+00,0,0,0,0,0,1,0,0,0
20,162,327,9,20,6,73,73,1,1.70E+01,1,1,1,4.39E+00,3.37E+00,1.68E-01,3.25E-01,4.03E-01,0,0,0,0,1,0,0,0,0
20,163,300,5,23,9,78,78,1,3.00E+02,2,1,0,3.44E+00,2.42E+00,1.05E-01,7.39E-01,5.77E-01,0,0,0,0,0,0,0,1,0
20,164,521,9,22,8,70,70,1,13,1,1,1,4.84E+00,3.82E+00,1.73E-01,5.64E-01,5.64E-02,0,0,0,0,1,0,0,0,0
20,165,476,5,25,11,1000,1000,1000,3.00E+02,2,2,1,2.33E+00,1.30E+00,5.20E-02,1.00E+03,1.46E+00,0,0,0,0,0,0,0,0,1
20,166,334,7,21,7,74,74,1,3.00E+02,2,2,1,4.08E+00,3.05E+00,1.45E-01,2.74E-01,2.58E-01,0,0,0,0,0,0,0,0,1
20,167,345,9,20,6,1000,1000,1000,1.00E-02,0,0,1,3.36E+00,2.33E+00,1.17E-01,1.00E+03,4.95E-01,1,0,0,0,0,0,0,0,0
20,168,471,7,20,6,74,74,1,3.00E+02,2,1,0,3.94E+00,2.92E+00,1.46E-01,4.43E-01,5.46E-01,0,0,0,0,0,0,0,1,0
20,169,286,9,21,7,66,66,1,3.00E+02,2,2,1,4.86E+00,3.83E+00,1.83E-01,2.47E-01,2.96E-01,0,0,0,0,0,0,0,0,1
20,170,456,9,23,9,73,73,1,3.00E+02,2,1,0,5.10E+00,4.07E+00,1.77E-01,2.04E-01,1.75E-01,0,0,0,0,0,0,0,1,0
20,171,457,5,24,10,86,86,1,1.70E+01,1,1,1,3.54E+00,2.52E+00,1.05E-01,1.22E+00,2.88E-01,0,0,0,0,1,0,0,0,0
20,172,291,9,20,6,70,70,1,1.00E-02,0,0,1,4.59E+00,3.57E+00,1.78E-01,2.97E-01,1.40E+00,1,0,0,0,0,0,0,0,0
20,173,289,7,24,10,71,71,1,300,2,2,1,4.45E+00,3.42E+00,1.42E-01,3.77E-01,2.06E-02,0,0,0,0,0,0,0,0,1
20,174,507,5,20,6,78,78,1,3.00E+02,2,2,1,3.15E+00,2.12E+00,1.06E-01,3.21E-01,2.27E-03,0,0,0,0,0,0,0,0,1
20,175,283,5,24,10,83,83,1,3.00E+02,2,2,1,3.32E+00,2.30E+00,9.58E-02,3.40E-01,2.24E-03,0,0,0,0,0,0,0,0,1
20,176,470,5,25,11,78,78,1,1.00E-02,0,0,1,3.56E+00,2.53E+00,1.01E-01,4.48E-01,6.16E-01,1,0,0,0,0,0,0,0,0
20,177,429,7,20,6,75,75,1,3.00E+02,2,2,1,4.04E+00,3.02E+00,1.51E-01,2.49E-01,3.28E-01,0,0,0,0,0,0,0,0,1
20,178,465,7,20,6,1000,1000,1000,3.00E+02,2,2,1,2.74E+00,1.72E+00,8.58E-02,1.00E+03,1.05E+00,0,0,0,0,0,0,0,0,1
20,179,487,7,24,10,88,88,1,300,2,2,1,4.41E+00,3.38E+00,1.41E-01,2.29E-03,1.01E+00,0,0,0,0,0,0,0,0,1
20,180,288,9,23,9,87,87,1,1.00E-02,0,0,1,5.02E+00,3.98E+00,1.73E-01,3.18E-01,4.12E-01,1,0,0,0,0,0,0,0,0
20,181,510,9,23,9,81,81,1,3.00E+02,2,1,0,5.05E+00,4.02E+00,1.75E-01,6.66E-01,9.86E-01,0,0,0,0,0,0,0,1,0
20,182,297,9,20,6,88,88,1,2.50E+01,1,2,0,4.56E+00,3.53E+00,1.77E-01,3.12E-01,5.44E-02,0,0,0,0,0,1,0,0,0
20,183,254,9,25,11,90,90,1,3.00E+02,2,2,1,5.35E+00,4.32E+00,1.73E-01,2.67E-01,9.09E-02,0,0,0,0,0,0,0,0,1
20,184,404,7,25,11,72,72,1,3.00E+02,2,2,1,4.58E+00,3.55E+00,1.42E-01,2.20E-01,6.19E-02,0,0,0,0,0,0,0,0,1
20,185,213,9,20,6,73,73,1,1.00E-02,0,0,1,4.65E+00,3.62E+00,1.81E-01,2.54E-01,6.86E-01,1,0,0,0,0,0,0,0,0
20,186,512,7,25,11,87,87,1,2.50E+01,1,2,0,4.59E+00,3.57E+00,1.43E-01,3.10E-01,8.67E-01,0,0,0,0,0,1,0,0,0
20,187,218,7,25,11,82,82,1,3.00E+02,2,2,1,4.56E+00,3.53E+00,1.41E-01,2.45E-01,1.03E+00,0,0,0,0,0,0,0,0,1
20,188,284,7,25,11,90,90,1,3.00E+02,2,2,1,4.61E+00,3.58E+00,1.43E-01,3.38E-01,5.45E-01,0,0,0,0,0,0,0,0,1
20,189,382,9,21,7,82,82,1,1.00E-02,0,0,1,4.73E+00,3.70E+00,1.76E-01,2.80E-01,5.04E-01,1,0,0,0,0,0,0,0,0
20,190,250,5,21,7,65,65,1,1.00E-02,0,0,1,3.37E+00,2.33E+00,1.11E-01,3.76E-01,3.40E-01,1,0,0,0,0,0,0,0,0
20,191,397,5,24,10,81,81,1,3.00E+02,2,2,1,3.67E+00,2.65E+00,1.10E-01,2.86E-01,6.53E-01,0,0,0,0,0,0,0,0,1
20,192,264,5,23,9,86,86,1,1.00E-02,0,0,1,3.40E+00,2.37E+00,1.03E-01,2.04E+00,5.12E-01,1,0,0,0,0,0,0,0,0
20,193,438,9,23,9,72,72,1,1.00E-02,0,0,1,5.09E+00,4.07E+00,1.77E-01,2.54E-01,4.63E-01,1,0,0,0,0,0,0,0,0
20,194,244,7,21,7,79,79,1,9.00E+00,1,1,1,4.17E+00,3.13E+00,1.49E-01,2.56E-01,1.52E+00,0,0,0,0,1,0,0,0,0
20,195,381,5,20,6,80,80,1,1.70E+01,1,1,1,3.15E+00,2.13E+00,1.07E-01,3.24E-01,4.97E-01,0,0,0,0,1,0,0,0,0
20,196,528,9,23,9,66,66,1,3.00E+02,2,2,1,4.90E+00,3.87E+00,1.68E-01,3.41E-01,9.95E-01,0,0,0,0,0,0,0,0,1
20,197,519,9,20,6,78,78,1,3.00E+02,2,2,1,4.54E+00,3.52E+00,1.76E-01,2.59E-01,8.34E-01,0,0,0,0,0,0,0,0,1
20,198,230,5,25,11,72,72,1,3.00E+02,2,2,1,3.42E+00,2.40E+00,9.60E-02,5.95E-01,6.46E-01,0,0,0,0,0,0,0,0,1
20,199,445,5,24,10,81,81,1,2.50E+01,1,2,0,3.41E+00,2.38E+00,9.93E-02,2.54E-01,5.60E-01,0,0,0,0,0,1,0,0,0
20,200,392,5,25,11,88,66,0,3.00E+02,2,2,1,3.51E+00,2.48E+00,9.93E-02,4.58E-01,7.37E-01,0,0,0,0,0,0,0,0,1
20,201,259,5,24,10,71,71,1,2.10E+01,1,1,1,3.40E+00,2.37E+00,9.86E-02,2.95E-01,2.31E-01,0,0,0,0,1,0,0,0,0
20,202,296,9,25,11,67,67,1,3.00E+02,2,2,1,5.38E+00,4.35E+00,1.74E-01,3.69E-01,3.01E-01,0,0,0,0,0,0,0,0,1
20,203,333,9,20,6,66,66,1,300,2,2,1,4.58E+00,3.55E+00,1.77E-01,2.13E-01,2.26E-03,0,0,0,0,0,0,0,0,1
20,204,387,9,20,6,87,87,1,2.10E+01,1,1,1,4.34E+00,3.32E+00,1.66E-01,2.63E-01,5.53E-02,0,0,0,0,1,0,0,0,0
20,205,410,7,25,11,76,76,1,9.00E+00,1,1,1,4.60E+00,3.57E+00,1.43E-01,2.79E-01,1.73E-03,0,0,0,0,1,0,0,0,0
20,206,366,7,23,9,88,88,1,2.50E+01,1,1,1,4.39E+00,3.37E+00,1.46E-01,2.41E-01,5.05E-02,0,0,0,0,1,0,0,0,0
20,207,422,9,25,11,80,80,1,3.00E+02,2,2,1,5.40E+00,4.37E+00,1.75E-01,3.10E-01,5.47E-01,0,0,0,0,0,0,0,0,1
20,208,306,5,23,9,66,66,1,1.00E-02,0,0,1,3.34E+00,2.32E+00,1.01E-01,6.28E-01,8.61E-02,1,0,0,0,0,0,0,0,0
20,209,261,5,20,6,1000,1000,1000,300,2,2,1,2.08E+00,1.05E+00,5.25E-02,1.00E+03,6.04E-01,0,0,0,0,0,0,0,0,1
20,210,314,5,25,11,80,80,1,3.00E+02,2,1,0,3.49E+00,2.47E+00,9.87E-02,8.03E-01,1.09E-01,0,0,0,0,0,0,0,1,0
20,211,526,5,21,7,84,70,0,3.00E+02,2,2,1,3.18E+00,2.15E+00,1.02E-01,5.04E+00,1.81E+00,0,0,0,0,0,0,0,0,1
20,212,504,7,23,9,1000,1000,1000,3.00E+02,2,2,1,2.99E+00,1.97E+00,8.55E-02,1.00E+03,3.76E-01,0,0,0,0,0,0,0,0,1
20,213,325,7,24,10,67,67,1,2.50E+01,1,1,1,4.71E+00,3.68E+00,1.53E-01,3.28E-01,2.63E-01,0,0,0,0,1,0,0,0,0
20,214,257,9,22,8,79,79,1,3.00E+02,2,2,1,4.92E+00,3.88E+00,1.77E-01,3.57E-01,3.06E-01,0,0,0,0,0,0,0,0,1
20,215,309,5,20,6,83,83,1,9.00E+00,1,1,1,3.18E+00,2.15E+00,1.07E-01,3.40E-01,3.20E-01,0,0,0,0,1,0,0,0,0
20,216,227,9,22,8,89,89,1,9.00E+00,1,1,1,4.96E+00,3.93E+00,1.79E-01,2.66E-01,1.06E-01,0,0,0,0,1,0,0,0,0
20,217,491,7,22,8,88,88,1,9.00E+00,1,1,1,4.05E+00,3.03E+00,1.38E-01,4.63E-01,1.19E-01,0,0,0,0,1,0,0,0,0
20,218,447,5,20,6,83,83,1,3.00E+02,2,2,1,3.10E+00,2.07E+00,1.03E-01,5.32E-01,2.96E-01,0,0,0,0,0,0,0,0,1
20,219,204,5,23,9,70,70,1,9.00E+00,1,1,1,3.44E+00,2.42E+00,1.05E-01,2.35E+00,2.68E-01,0,0,0,0,1,0,0,0,0
20,220,453,5,20,6,87,87,1,3.00E+02,2,2,1,3.06E+00,2.03E+00,1.02E-01,3.39E-01,1.12E-01,0,0,0,0,0,0,0,0,1
20,221,516,5,23,9,1000,1000,1000,1.70E+01,1,2,0,2.23E+00,1.20E+00,5.22E-02,1.00E+03,7.19E-01,0,0,0,0,0,1,0,0,0
20,222,374,7,25,11,80,80,1,1.00E-02,0,0,1,4.66E+00,3.63E+00,1.45E-01,4.51E-01,5.99E-02,1,0,0,0,0,0,0,0,0
20,223,478,7,21,7,90,90,1,17,1,1,1,4.02E+00,3.00E+00,1.43E-01,3.08E-01,3.71E-01,0,0,0,0,1,0,0,0,0
20,224,208,9,21,7,71,71,1,1.00E-02,0,0,1,4.53E+00,3.50E+00,1.67E-01,3.47E-01,7.21E-02,1,0,0,0,0,0,0,0,0
20,225,514,9,21,7,68,68,1,9.00E+00,1,1,1,4.64E+00,3.62E+00,1.72E-01,2.14E-01,2.18E-01,0,0,0,0,1,0,0,0,0
20,226,407,7,22,8,67,67,1,21,1,1,1,4.31E+00,3.28E+00,1.49E-01,2.87E-01,1.58E-01,0,0,0,0,1,0,0,0,0
20,227,323,5,22,8,80,80,1,1.70E+01,1,1,1,3.43E+00,2.40E+00,1.09E-01,2.67E-01,3.15E-01,0,0,0,0,1,0,0,0,0
20,228,527,9,22,8,73,73,1,1.30E+01,1,1,1,4.89E+00,3.87E+00,1.76E-01,2.47E-01,2.33E-01,0,0,0,0,1,0,0,0,0
20,229,209,7,22,8,70,70,1,1.00E-02,0,0,1,4.16E+00,3.13E+00,1.42E-01,2.13E-01,7.14E-02,1,0,0,0,0,0,0,0,0
20,230,275,9,22,8,69,69,1,9.00E+00,1,1,1,4.96E+00,3.93E+00,1.79E-01,3.93E-01,1.01E+00,0,0,0,0,1,0,0,0,0
20,231,358,5,21,7,79,79,1,2.50E+01,1,1,1,2.95E+00,1.92E+00,9.13E-02,5.79E-01,3.12E-01,0,0,0,0,1,0,0,0,0
20,232,434,5,25,11,86,80,0,1.30E+01,1,1,1,3.32E+00,2.30E+00,9.20E-02,1.32E+00,1.22E-01,0,0,0,0,1,0,0,0,0
20,233,559,5,24,10,87,87,1,9.00E+00,1,0,0,3.46E+00,2.43E+00,1.01E-01,2.30E-01,4.40E-01,0,0,0,1,0,0,0,0,0
20,234,542,9,25,11,73,73,1,3.00E+02,2,1,0,5.32E+00,4.30E+00,1.72E-01,6.85E-01,9.29E-02,0,0,0,0,0,0,0,1,0
20,235,560,5,25,11,81,74,0,3.00E+02,2,0,0,3.50E+00,2.47E+00,9.87E-02,1.53E+00,1.25E+00,0,0,0,0,0,0,1,0,0
20,236,304,9,21,7,1000,1000,1000,2.10E+01,1,1,1,3.48E+00,2.45E+00,1.17E-01,1.00E+03,2.12E-01,0,0,0,0,1,0,0,0,0
20,237,444,9,23,9,65,65,1,17,1,1,1,5.07E+00,4.05E+00,1.76E-01,4.13E-01,2.94E-01,0,0,0,0,1,0,0,0,0
20,238,497,9,22,8,67,67,1,1.00E-02,0,0,1,4.88E+00,3.85E+00,1.75E-01,3.86E-01,8.45E-01,1,0,0,0,0,0,0,0,0
20,239,416,7,25,11,84,84,1,1.00E-02,0,0,1,4.62E+00,3.60E+00,1.44E-01,3.50E-01,1.11E-02,1,0,0,0,0,0,0,0,0
20,240,408,5,23,9,85,85,1,2.50E+01,1,2,0,3.42E+00,2.40E+00,1.04E-01,3.61E-01,2.25E-03,0,0,0,0,0,1,0,0,0
20,241,506,9,25,11,1000,1000,1000,1.70E+01,1,1,1,3.96E+00,2.93E+00,1.17E-01,1.00E+03,2.43E+00,0,0,0,0,1,0,0,0,0
20,242,466,7,21,7,74,74,1,2.50E+01,1,0,0,4.05E+00,3.02E+00,1.44E-01,4.57E-01,8.18E-01,0,0,0,1,0,0,0,0,0
20,243,449,5,22,8,70,70,1,3.00E+02,2,2,1,3.44E+00,2.42E+00,1.10E-01,8.48E-01,1.24E+00,0,0,0,0,0,0,0,0,1
20,244,450,9,23,9,70,70,1,1.30E+01,1,1,1,5.10E+00,4.07E+00,1.77E-01,4.21E-01,3.35E-01,0,0,0,0,1,0,0,0,0
20,245,435,5,20,6,90,90,1,1.00E-02,0,0,1,3.18E+00,2.15E+00,1.07E-01,2.70E-01,1.10E+00,1,0,0,0,0,0,0,0,0
20,246,245,9,22,8,88,88,1,3.00E+02,2,2,1,4.88E+00,3.85E+00,1.75E-01,3.13E-01,1.26E+00,0,0,0,0,0,0,0,0,1
20,247,420,9,23,9,75,75,1,3.00E+02,2,2,1,5.04E+00,4.02E+00,1.75E-01,2.63E-01,9.83E-01,0,0,0,0,0,0,0,0,1
20,248,475,5,24,10,69,66,0,3.00E+02,2,2,1,3.41E+00,2.38E+00,9.93E-02,4.99E-01,6.18E-01,0,0,0,0,0,0,0,0,1
20,249,370,9,21,7,65,65,1,1.30E+01,1,1,1,4.81E+00,3.78E+00,1.80E-01,2.67E-01,5.55E-01,0,0,0,0,1,0,0,0,0
20,250,409,7,24,10,1000,1000,1000,3.00E+02,2,0,0,3.07E+00,2.05E+00,8.54E-02,1.00E+03,2.93E-01,0,0,0,0,0,0,1,0,0
20,251,330,7,23,9,82,82,1,3.00E+02,2,2,1,4.43E+00,3.40E+00,1.48E-01,2.43E-01,3.72E-01,0,0,0,0,0,0,0,0,1
